label,text
0,So do you have samus shoulders yet
0,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
0,I have many dependents
0,"Yo, you around? Just got my car back"
0,(You didn't hear it from me)
0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
0,You didnt complete your gist oh.
0,"not that I know of, most people up here are still out of town"
0,"Nope, I'm still in the market"
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
0,Your bill at 3 is £33.65 so thats not bad!
0,Howz pain?hope u r fine..
0,I love you both too :-)
0,I am late. I will be there at
0,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
0,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
0,Ü thk of wat to eat tonight.
0,"Sorry, I'll call later"
0,"It'll be tough, but I'll do what I have to"
0,Yes but I don't care cause I know its there!
0,Ok... U enjoy ur shows...
0,"Night night, see you tomorrow"
0,I see the letter B on my car
0,I have a sore throat. It's scratches when I talk
0,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
0,how are you? I miss you!
0,"Sorry, I'll call later  &lt;#&gt; mins"
0,Dont know you bring some food
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
0,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
0,Ard 530 lor. I ok then message ü lor.
0,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
0,LMAO where's your fish memory when I need it?
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
0,Why do you ask princess?
0,"Sorry, I'll call later"
0,I told your number to gautham..
0,Thank u!
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0,Ok going to sleep. Hope i can meet her.
0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
0,I cant pick the phone right now. Pls send a message
0,So when you gonna get rimac access 
0,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
0,Are you there in room.
0,I love u 2 my little pocy bell I am sorry but I love u
0,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
0,"I think your mentor is , but not 100 percent sure."
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
0,R we going with the  &lt;#&gt;  bus?
0,Pls confirm the time to collect the cheque.
0,Sure but since my parents will be working on Tuesday I don't really need a cover story
0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
0,I can send you a pic if you like :)
0,I dunno lei... Like dun haf...
0,Have you finished work yet? :)
0,Two teams waiting for some players
0,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,We're on the opposite side from where we dropped you off
0,We left already we at orchard now.
0,Probably gonna swing by in a wee bit
0,If we win its really no 1 side for long time.
0,"No my blankets are sufficient, thx"
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
0,"Just checked out, heading out to drop off my stuff now"
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
0,K I'll be sure to get up before noon and see what's what
1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
1,Call FREEPHONE 0800 542 0578 now!
0,TELL HER I SAID EAT SHIT.
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
0,S..antha num corrct dane
1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
0,I am not sure about night menu. . . I know only about noon menu
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,No message..no responce..what happend?
0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
0,You are not bothering me but you have to trust my answers. Pls.
